Month,Com-ID,Display ID,Owner,Local authority area,Postcode,Allowed vehicle type,Domain,Number of sessions,Power drawn (kWh),Number of Tickets ,Uptime
Jun-23,52913,52913,"ChargePlace Scotland, Shetland Council",Shetland Islands,ZE2 9HL,Any,ChargePlace Scotland,6,66.39,0,99.90%
Jun-23,52013,52013,Intu Braehead Shopping Centre,Renfrewshire,G51 4BN,Any,ChargePlace Scotland,194,2144.97,3,86.90%
Jun-23,61061,61061,"ChargePlace Scotland, Edinburgh Napier University",Midlothian,,Any,ChargePlace Scotland,6,66.26,0,100.00%
Jun-23,52021,52021,"Ayrshire Roads Alliance, ChargePlace Scotland",East Ayrshire,KA1 1GB,Any,ChargePlace Scotland,135,1488.99,0,100.00%
Jun-23,50667,,"ChargePlace Scotland, Scottish Government",,AB51 5YA,Any,ChargePlace Scotland,18,198.42,0,100.00%
Jun-23,54149,54149,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,ML12 6TW,Any,ChargePlace Scotland,3,33.06,0,100.00%
Jun-23,APT50510,50510,"ChargePlace Scotland, The Speyside Heather Centre",Highland,PH26 3PA,Any,ChargePlace Scotland,11,120.99,0,100.00%
Jun-23,APT50823,50823,"ChargePlace Scotland, Livingston Designer Outlet",West Lothian,EH54 6QX,Any,ChargePlace Scotland,170,1869.59,5,100.00%
Jun-23,51599,51599,"ChargePlace Scotland, Dundee City Council",Dundee City,DD5 2HD,Any,ChargePlace Scotland,70,769.61,0,100.00%
Jun-23,52899,52899,"ChargePlace Scotland, East Lothian Council",East Lothian,EH21 8BU,Any,ChargePlace Scotland,7,76.85,0,100.00%
Jun-23,13582,53133,"ChargePlace Scotland, Serco NorthLink Ferries, BP - ChargePlace Scotland",Aberdeen City,AB11 5NP,Any,ChargePlace Scotland,2,21.95,0,100.00%
Jun-23,54052,54052,"ChargePlace Scotland, Moray Council",Moray,IV30 1BY,Any,ChargePlace Scotland,24,263.07,0,100.00%
Jun-23,60134,60134,"Falkirk Council, ChargePlace Scotland",Falkirk,FK3 9HP,Any,ChargePlace Scotland,6,65.73,0,99.30%
Jun-23,4530,51364,"ChargePlace Scotland, InterMoor Ltd, BP - ChargePlace Scotland",Aberdeen City,AB23 8JX,Any,ChargePlace Scotland,22,240.78,0,100.00%
Jun-23,13584,53135,"ChargePlace Scotland, Serco NorthLink Ferries",Aberdeen City,AB11 5NP,Any,ChargePlace Scotland,5,54.53,0,100.00%
Jun-23,50401,50401,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G2 6RU,Any,ChargePlace Scotland,15,163.33,0,100.00%
Jun-23,APT60399,60399,"Hi-Trans, ChargePlace Scotland, Highland Council",Highland,IV7 8JH,Any,ChargePlace Scotland,44,478.69,0,100.00%
Jun-23,51508,51508,"ChargePlace Scotland, Scottish Borders",Scottish Borders,TD8 6AJ,Any,ChargePlace Scotland,170,1840.71,2,96.10%
Jun-23,61586,61586,"ANM Group, ChargePlace Scotland",Aberdeenshire,AB51 5XZ,Any,ChargePlace Scotland,23,248.85,1,96.30%
Jun-23,52485,52485,"ChargePlace Scotland, Highland Council",Highland,KW10 6TH,Any,ChargePlace Scotland,27,291.87,0,100.00%
Jun-23,60111,60111,"ChargePlace Scotland, Edinburgh Leisure",City of Edinburgh,EH7 6AE,Any,ChargePlace Scotland,2,21.61,0,100.00%
Jun-23,51962,51962,"ChargePlace Scotland, Webhelp UK",Argyll and Bute,PA23 8RP,Any,ChargePlace Scotland,22,237.65,2,100.00%
Jun-23,14139,53780,"ChargePlace Scotland, Tarbert Harbour Authority, BP - ChargePlace Scotland",Argyll and Bute,PA29 6TR,Any,ChargePlace Scotland,14,151.16,1,100.00%
Jun-23,APT51171,51171,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA1 3DB,Any,ChargePlace Scotland,118,1273.51,0,100.00%
Jun-23,52773,52773,"ChargePlace Scotland, Loch Lomond & The Trossachs National Park Authority",Argyll and Bute,G83 7DP,Any,ChargePlace Scotland,39,420.72,1,85.40%
Jun-23,APT50464,50464,"ChargePlace Scotland, Livingston Designer Outlet",West Lothian,EH54 6FQ,Any,ChargePlace Scotland,85,915.43,0,100.00%
Jun-23,EFA50891,51002,"ChargePlace Scotland, Orkney Islands Council",Orkney Islands,KW15 1LR,Any,ChargePlace Scotland,61,656.76,1,100.00%
Jun-23,53222,53222,"Angus Council, ChargePlace Scotland",Angus,DD8 1WH,Any,ChargePlace Scotland,7,75.24,0,99.60%
Jun-23,53137,53137,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G42 8YD,Any,ChargePlace Scotland,70,751.79,0,100.00%
Jun-23,53281,53281,"ChargePlace Scotland, Teviot Electric Car Club Ltd",Scottish Borders,TD9 9NQ,Any,ChargePlace Scotland,40,429.48,2,100.00%
Jun-23,51150,51150,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,KA12 0AA,Any,ChargePlace Scotland,48,514.78,2,100.00%
Jun-23,52570,52570,"ChargePlace Scotland, Highland Council",Highland,IV51 9XX,Any,ChargePlace Scotland,56,599.95,9,97.80%
Jun-23,60681,60681,"ChargePlace Scotland, Dundee City Council",Dundee City,DD4 8RN,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,60238,60238,"ChargePlace Scotland, West Dunbartonshire Council",West Dunbartonshire,G82 4BG,Any,ChargePlace Scotland,48,513.88,0,100.00%
Jun-23,60683,60683,"ChargePlace Scotland, Stirling Council",Stirling,FK7 8HA,Any,ChargePlace Scotland,0,0,1,100.00%
Jun-23,50218,50218,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 1EB,Any,ChargePlace Scotland,49,524.33,0,100.00%
Jun-23,APT50348,50348,"ChargePlace Scotland, Dundee City Council",Dundee City,DD1 4BY,Any,ChargePlace Scotland,76,810.94,1,100.00%
Jun-23,53008,53008,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG8 8NU,Any,ChargePlace Scotland,4,42.66,0,100.00%
Jun-23,52075,52075,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G3 8DP,Any,ChargePlace Scotland,14,149.21,0,90.30%
Jun-23,52924,52924,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G1 1DJ,Any,ChargePlace Scotland,58,616.83,0,100.00%
Jun-23,14487,60867,"ChargePlace Scotland, Kilmallie Community Centre, BP - ChargePlace Scotland",Highland,PH33 7JH,Any,ChargePlace Scotland,32,339.61,0,100.00%
Jun-23,61998,61998,NHS Ayrshire and Arran,Ayrshire and Aaran,,Any,ChargePlace Scotland,10,105.99,0,100.00%
Jun-23,FC15901,60866,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Scottish Borders,TD14 5JT,Any,ChargePlace Scotland,11,116.53,0,100.00%
Jun-23,53106,53106,"ChargePlace Scotland, NHS Forth Valley",Falkirk,FK1 5SU,Any,ChargePlace Scotland,37,391.5,2,87.90%
Jun-23,M5004375-9,61243,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG7 2HP,Any,ChargePlace Scotland,17,179.6,1,100.00%
Jun-23,61034,61034,"ChargePlace Scotland, West Lothian Council",West Lothian,EH52 6FY,Any,ChargePlace Scotland,15,158.13,1,100.00%
Jun-23,APT51357,51357,"NHS Tayside, ChargePlace Scotland",Angus,DD8 3DY,Any,ChargePlace Scotland,81,853.33,1,99.90%
Jun-23,FC16541,61094,"ChargePlace Scotland, Edinburgh City Council, BP - ChargePlace Scotland",City of Edinburgh,EH15 1DU,Any,ChargePlace Scotland,62,652.15,0,100.00%
Jun-23,60747,60747,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,KA27 8LU,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,50526,50526,"Caledonian Maritime Assets Ltd, ChargePlace Scotland",Argyll and Bute,PA29 6YF,Any,ChargePlace Scotland,99,1041,9,95.10%
Jun-23,60109,60109,"ChargePlace Scotland, Edinburgh Leisure",City of Edinburgh,EH7 6AE,Any,ChargePlace Scotland,5,52.54,0,100.00%
Jun-23,60758,60758,"ChargePlace Scotland, Highland Council",Highland,,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,FC16548,61092,"ChargePlace Scotland, Edinburgh City Council, BP - ChargePlace Scotland",City of Edinburgh,EH15 1DU,Any,ChargePlace Scotland,79,827.92,1,98.30%
Jun-23,60192,60192,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA5 8EG,Any,ChargePlace Scotland,58,607.64,0,100.00%
Jun-23,4927,52549,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Highland,KW1 4QT,Any,ChargePlace Scotland,139,1453.64,1,100.00%
Jun-23,61064,61064,"Kingdom Housing Association, ChargePlace Scotland",Fife,KY6 2DA,Any,ChargePlace Scotland,16,166.86,0,100.00%
Jun-23,53901,53901,"ChargePlace Scotland, South Lanarkshire Council",Dumfries and Galloway,ML11 7DG,Any,ChargePlace Scotland,33,343.37,0,100.00%
Jun-23,APT51339,51339,"Aberdeenshire Council, ChargePlace Scotland",Aberdeenshire,AB51 3SH,Any,ChargePlace Scotland,21,218.05,1,100.00%
Jun-23,52172,52172,"ChargePlace Scotland, Lerwick Port Authority, Shetland Council",Shetland Islands,ZE1 0LL,Any,ChargePlace Scotland,15,155.64,0,100.00%
Jun-23,54240,54240,"ChargePlace Scotland, Moray Council",Moray,IV36 1SW,Any,ChargePlace Scotland,57,591.43,0,100.00%
Jun-23,53964,53964,"ChargePlace Scotland, NHS Forth Valley",Falkirk,FK1 5SU,Any,ChargePlace Scotland,29,300.73,0,99.80%
Jun-23,51967,51967,"Buccleuch Recreational Enterprises Ltd, ChargePlace Scotland",Dumfries and Galloway,DG3 4AQ,Any,ChargePlace Scotland,42,433.8,3,100.00%
Jun-23,13583,53134,"ChargePlace Scotland, Serco NorthLink Ferries, BP - ChargePlace Scotland",Aberdeen City,AB11 5NP,Any,ChargePlace Scotland,1,10.24,0,100.00%
Jun-23,13304,53430,"Borders College, ChargePlace Scotland, BP - ChargePlace Scotland",Scottish Borders,TD9 0EH,Any,ChargePlace Scotland,67,685.92,1,100.00%
Jun-23,FC16661,60860,"ChargePlace Scotland, Edinburgh City Council, BP - ChargePlace Scotland",City of Edinburgh,EH9 1BD,Any,ChargePlace Scotland,147,1504.33,0,100.00%
Jun-23,51926,51926,"Angus Council, ChargePlace Scotland",Angus,DD8 3HT,Any,ChargePlace Scotland,16,163.63,1,98.10%
Jun-23,51194,51194,"ChargePlace Scotland, Shetland Council",Shetland Islands,ZE2 9BD,Any,ChargePlace Scotland,5,51.08,1,100.00%
Jun-23,60814,60814,Shetland Council,Shetland Islands,,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,60491,60491,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G22 7QR,Any,ChargePlace Scotland,7,71.31,0,100.00%
Jun-23,60232,60232,"ChargePlace Scotland, Wheatley Group",Glasgow City,G13 3HF,Any,ChargePlace Scotland,3,30.54,1,100.00%
Jun-23,13329,53051,"Ben Cruachan Inn, ChargePlace Scotland, BP - ChargePlace Scotland",Argyll and Bute,PA33 1AQ,Any,ChargePlace Scotland,19,193.16,0,100.00%
Jun-23,60822,60822,"ChargePlace Scotland, Shetland Council",Shetland Islands,,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,13224,53284,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Aberdeenshire,AB51 0YP,Any,ChargePlace Scotland,44,445.75,4,95.50%
Jun-23,FC16340,60842,"ChargePlace Scotland, Edinburgh City Council, BP - ChargePlace Scotland",City of Edinburgh,EH10 5HU,Any,ChargePlace Scotland,0,0,0,50.40%
Jun-23,52304,52304,"Argyll & Bute Council, ChargePlace Scotland",Argyll and Bute,PA43 7JP,Any,ChargePlace Scotland,13,131.66,0,100.00%
Jun-23,61944,61944,"ChargePlace Scotland, Aberdeen City Council",Aberdeen City,,Any,ChargePlace Scotland,13,131.38,0,100.00%
Jun-23,APT51559,51559,"ChargePlace Scotland, SportScotland Largs",North Ayrshire,KA30 8RW,Any,ChargePlace Scotland,11,111.07,0,100.00%
Jun-23,APTCYCPIP-0124-13,50549,"ChargePlace Scotland, Deanside Limited",Dundee City,DD2 1DX,Any,ChargePlace Scotland,111,1120.61,4,100.00%
Jun-23,60264,60264,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G14 9HD,Any,ChargePlace Scotland,8,80.69,0,100.00%
Jun-23,51930,51930,"Ayrshire Roads Alliance, ChargePlace Scotland",South Ayrshire,KA7 2AY,Any,ChargePlace Scotland,120,1209.27,2,100.00%
Jun-23,52072,52072,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G3 8DP,Any,ChargePlace Scotland,48,483.55,0,100.00%
Jun-23,APT51310,51310,"ChargePlace Scotland, Comhairle Nan Eilean Siar",Na h-Eileanan an Iar,HS2 9JE,Any,ChargePlace Scotland,19,191.13,1,100.00%
Jun-23,50284,50284,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH2 0PX,Any,ChargePlace Scotland,80,804.65,1,100.00%
Jun-23,52061,52061,"ChargePlace Scotland, Falkirk Council",Falkirk,FK1 4HJ,Any,ChargePlace Scotland,25,251.43,1,92.00%
Jun-23,60466,60466,"ChargePlace Scotland, Dumfries and Galloway Council, Lotus Electrical",Dumfries and Galloway,DG13 0JN,Any,ChargePlace Scotland,12,120.63,0,100.00%
Jun-23,FC15427,61449,"ChargePlace Scotland, Edinburgh City Council, BP - ChargePlace Scotland",City of Edinburgh,EH28 8LS,Any,ChargePlace Scotland,79,793.8,0,100.00%
Jun-23,FC16874,61147,"ChargePlace Scotland, Edinburgh City Council, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,3,30.03,0,100.00%
Jun-23,52329,52329,"ChargePlace Scotland, South Lanarkshire Council",South Lanarkshire,G74 1AB,Any,ChargePlace Scotland,29,290.19,2,87.00%
Jun-23,52302,52302,"Argyll & Bute Council, ChargePlace Scotland",Argyll and Bute,PA64 6WZ,Any,ChargePlace Scotland,27,269.11,0,100.00%
Jun-23,WBECYC_24,62730,"ChargePlace Scotland, Midlothian Council",Midlothian,EH19 3HA,Any,ChargePlace Scotland,47,467.72,0,100.00%
Jun-23,53057,53057,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML1 3RT,Any,ChargePlace Scotland,42,416.37,1,100.00%
Jun-23,APT50768,50768,Loch Lomond & The Trossachs National Park Authority,Stirling,G63 0JQ,Any,ChargePlace Scotland,50,494.94,3,100.00%
Jun-23,FC15902,60861,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Scottish Borders,TD14 5JT,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,12788,52437,"ChargePlace Scotland, North Ayrshire Council, BP - ChargePlace Scotland",North Ayrshire,KA20 3HU,Any,ChargePlace Scotland,41,405.22,0,100.00%
Jun-23,APT50902,50902,"ChargePlace Scotland, Comhairle Nan Eilean Siar",Na h-Eileanan an Iar,HS2 0XB,Any,ChargePlace Scotland,6,59.06,0,100.00%
Jun-23,51071,51071,"ChargePlace Scotland, Highland Council",Highland,IV12 4BQ,Any,ChargePlace Scotland,92,904.71,1,97.10%
Jun-23,APT50961,50961,"Aberdeen City Council, ChargePlace Scotland",Aberdeen City,AB24 5TU,Any,ChargePlace Scotland,62,607.87,1,100.00%
Jun-23,53318,53318,"ChargePlace Scotland, Dundee City Council",Dundee City,DD2 4NL,Any,ChargePlace Scotland,30,293.37,0,100.00%
Jun-23,APT50465,50465,"ChargePlace Scotland, Livingston Designer Outlet",West Lothian,EH54 6FQ,Any,ChargePlace Scotland,51,495.56,0,100.00%
Jun-23,FC16938,61109,"ChargePlace Scotland, NHS Golden Jubilee, BP - ChargePlace Scotland",West Dunbartonshire,G81 4HX,Any,ChargePlace Scotland,166,1607.78,1,100.00%
Jun-23,12942,60869,"ChargePlace Scotland, Scottish Borders, BP - ChargePlace Scotland",Scottish Borders,TD9 9HT,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,52050,52050,"ChargePlace Scotland, Falkirk Council",Falkirk,FK1 1HU,Any,ChargePlace Scotland,15,145.27,0,99.40%
Jun-23,51688,51688,"ChargePlace Scotland, Garioch Sports Centre",Aberdeenshire,AB51 0SJ,Any,ChargePlace Scotland,36,348.53,0,100.00%
Jun-23,4928,52514,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",East Lothian,EH42 1JX,Any,ChargePlace Scotland,91,876.78,0,100.00%
Jun-23,50838,50838,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH1 5UP,Any,ChargePlace Scotland,76,731.39,6,95.70%
Jun-23,APT51301,51301,Loch Lomond Shores,West Dunbartonshire,G83 8QL,Any,ChargePlace Scotland,71,683.2,4,100.00%
Jun-23,51863,51863,"ChargePlace Scotland, St. Marys Church, Dalkeith",Midlothian,EH22 2NA,Any,ChargePlace Scotland,4,38.48,0,100.00%
Jun-23,50537,50537,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G52 1HH,Any,ChargePlace Scotland,86,824.55,1,100.00%
Jun-23,51264,51264,"ChargePlace Scotland, Glasgow Clyde College",Glasgow City,G52 3AY,Any,ChargePlace Scotland,59,564.56,0,100.00%
Jun-23,52571,52571,"ChargePlace Scotland, West Highland Hotel",Highland,PH41 4QZ,Any,ChargePlace Scotland,19,181.67,2,98.70%
Jun-23,52931,52931,"Aberdeen City Council, ChargePlace Scotland",Aberdeen City,AB24 5HY,Any,ChargePlace Scotland,13,124.26,0,100.00%
Jun-23,13222,53285,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Aberdeenshire,AB51 0YP,Any,ChargePlace Scotland,91,869.04,1,74.70%
Jun-23,60917,60917,Glasgow City Council Non-Public (Depots),Glasgow City,,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,50318,50318,"Ayrshire College, ChargePlace Scotland",South Ayrshire,KA8 0EU,Any,ChargePlace Scotland,101,963.05,0,99.00%
Jun-23,60117,60117,"ChargePlace Scotland, Edinburgh Leisure",City of Edinburgh,EH7 6AE,Any,ChargePlace Scotland,13,123.77,1,90.00%
Jun-23,60876,60876,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA5 0JA,Any,ChargePlace Scotland,22,209.26,1,90.70%
Jun-23,61694,61694,"ChargePlace Scotland, Falkirk Council",Falkirk,,Any,ChargePlace Scotland,14,133.04,0,100.00%
Jun-23,53446,53446,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,KA25 7AZ,Any,ChargePlace Scotland,130,1230.51,5,97.50%
Jun-23,61136,61136,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG10 9HB,Any,ChargePlace Scotland,17,160.66,0,100.00%
Jun-23,60940,60940,"ChargePlace Scotland, NHS Dumfries and Galloway",Dumfries and Galloway,DG1 4AP,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,60941,60941,"ChargePlace Scotland, NHS Dumfries and Galloway",Dumfries and Galloway,DG1 4AP,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,60942,60942,"ChargePlace Scotland, NHS Dumfries and Galloway",Dumfries and Galloway,,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,60943,60943,"ChargePlace Scotland, NHS Dumfries and Galloway",Dumfries and Galloway,,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,60944,60944,"ChargePlace Scotland, NHS Dumfries and Galloway",Dumfries and Galloway,,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,60945,60945,"ChargePlace Scotland, NHS Dumfries and Galloway",Dumfries and Galloway,,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,60946,60946,"ChargePlace Scotland, NHS Dumfries and Galloway",Dumfries and Galloway,,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,60011,60011,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG7 1BE,Any,ChargePlace Scotland,13,122.55,0,97.00%
Jun-23,60948,60948,"ChargePlace Scotland, NHS Dumfries and Galloway",Dumfries and Galloway,,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,51968,51968,"ChargePlace Scotland, Royal Botanic Gardens Edinburgh",City of Edinburgh,EH45 9JU,Any,ChargePlace Scotland,36,338.63,0,100.00%
Jun-23,WBECYC_0010,53074,"ChargePlace Scotland, Midlothian Council",Midlothian,EH23 4NU,Any,ChargePlace Scotland,32,300.17,0,100.00%
Jun-23,WBECYC_27,62221,"ChargePlace Scotland, Midlothian Council",Midlothian,,Any,ChargePlace Scotland,28,262.36,0,100.00%
Jun-23,APT51082,51082,"ChargePlace Scotland, The Crichton Trust",Dumfries and Galloway,DG1 4ZN,Any,ChargePlace Scotland,16,149.55,0,100.00%
Jun-23,52494,52494,National Trust Scotland,South Ayrshire,KA7 4PQ,Any,ChargePlace Scotland,75,699.31,0,100.00%
Jun-23,APT50799,50799,"Arbuthnott Community Association, ChargePlace Scotland",Aberdeenshire,AB30 1PB,Any,ChargePlace Scotland,1,9.3,0,100.00%
Jun-23,13442,52769,"Buchan Saw and Tool Service, ChargePlace Scotland, BP - ChargePlace Scotland",Aberdeenshire,AB42 4JL,Any,ChargePlace Scotland,22,204.43,0,93.60%
Jun-23,60235,60235,"ChargePlace Scotland, City Park, Glasgow",Glasgow City,,Any,ChargePlace Scotland,4,37.09,0,100.00%
Jun-23,APT50957,50957,"Aberdeen City Council, ChargePlace Scotland",Aberdeen City,AB15 8BJ,Any,ChargePlace Scotland,67,620.3,0,100.00%
Jun-23,51363,51363,"ChargePlace Scotland, Edinburgh City Council",City of Edinburgh,EH20 9NP,Any,ChargePlace Scotland,13,120.24,1,100.00%
Jun-23,54050,54050,"ChargePlace Scotland, Moray Council",Moray,IV30 1BY,Any,ChargePlace Scotland,39,360.49,0,100.00%
Jun-23,2804,50762,"ChargePlace Scotland, East Coast Viners",Aberdeenshire,AB39 3UH,Any,ChargePlace Scotland,4,36.97,0,100.00%
Jun-23,51884,51884,"ChargePlace Scotland, Moray Car Share",Moray,IV36 3SH,Any,ChargePlace Scotland,44,406.07,2,100.00%
Jun-23,61017,61017,"ChargePlace Scotland, Comhairle Nan Eilean Siar",Na h-Eileanan an Iar,,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,FC15962,61157,"ChargePlace Scotland, Edinburgh City Council, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,16,147.38,0,100.00%
Jun-23,60664,60664,"ChargePlace Scotland, Falkirk Council",Falkirk,FK1 1YX,Any,ChargePlace Scotland,12,110.18,0,100.00%
Jun-23,3437,50651,"ChargePlace Scotland, Midlothian Council, BP - ChargePlace Scotland",Midlothian,EH22 1FF,Any,ChargePlace Scotland,58,532.32,0,100.00%
Jun-23,50327,50327,"ChargePlace Scotland, Edinburgh College",City of Edinburgh,EH5 1QE,Any,ChargePlace Scotland,11,100.87,0,100.00%
Jun-23,60330,60330,"ChargePlace Scotland, Comhairle Nan Eilean Siar",Argyll and Bute,,Any,ChargePlace Scotland,13,118.9,0,100.00%
Jun-23,50722,50722,"ChargePlace Scotland, Shetland Council",Shetland Islands,ZE1 0PJ,Any,ChargePlace Scotland,22,200.47,0,100.00%
Jun-23,FC16871,61151,"ChargePlace Scotland, Edinburgh City Council, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,1,9.11,0,100.00%
Jun-23,APTCYCPIP-0086-13,50376,"Aberdeen City Council, ChargePlace Scotland",Aberdeen City,AB15 8PS,Any,ChargePlace Scotland,27,245.46,0,100.00%
Jun-23,13644,53173,"ChargePlace Scotland, Ediston Real Estate, BP - ChargePlace Scotland",Glasgow City,G5 0TG,Any,ChargePlace Scotland,126,1140.25,1,100.00%
Jun-23,60163,60163,"ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA3 1HL,Any,ChargePlace Scotland,45,407.16,0,100.00%
Jun-23,52198,52198,"ChargePlace Scotland, Glendoick Gardens",Perth and Kinross,PH2 7NS,Any,ChargePlace Scotland,23,207.89,1,100.00%
Jun-23,51681,51681,"ChargePlace Scotland, HFD Offices",South Lanarkshire,G72 0BN,Any,ChargePlace Scotland,43,388.03,0,100.00%
Jun-23,4391,52508,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",North Lanarkshire,G67 2UH,Any,ChargePlace Scotland,391,3525.43,3,93.80%
Jun-23,53428,53428,"ChargePlace Scotland, Highland Council",Highland,IV3 8JN,Any,ChargePlace Scotland,3,27,0,100.00%
Jun-23,54308,54308,"ChargePlace Scotland, South Lanarkshire Council",South Lanarkshire,G72 7LZ,Any,ChargePlace Scotland,38,341.85,2,95.10%
Jun-23,53007,53007,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG8 8NU,Any,ChargePlace Scotland,1,8.95,1,100.00%
Jun-23,52089,52089,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G41 3YR,Any,ChargePlace Scotland,57,509.44,4,77.30%
Jun-23,61073,61073,"Rosemount Development Trust, ChargePlace Scotland",Glasgow City,G21 2QA,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,61074,61074,"ChargePlace Scotland, Rosemount Development Trust",Glasgow City,G21 2QA,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,61075,61075,"ChargePlace Scotland, Rosemount Development Trust",Glasgow City,G21 2QA,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,50584,50584,"Aberdeen City Council, ChargePlace Scotland",Aberdeen City,AB11 7TH,Any,ChargePlace Scotland,66,589.23,0,100.00%
Jun-23,13219,53290,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Aberdeenshire,AB51 0YP,Any,ChargePlace Scotland,124,1104.47,0,100.00%
Jun-23,61596,61596,"Stirling Council, ChargePlace Scotland",Stirling,,Any,ChargePlace Scotland,19,169.2,0,100.00%
Jun-23,60795,60795,"ChargePlace Scotland, Wheatley Group",Glasgow City,G1 1HL,Any,ChargePlace Scotland,18,160.28,0,100.00%
Jun-23,61562,61562,"ChargePlace Scotland, Diageo Scotland Ltd",Stirling Council,PA46 7RL,Any,ChargePlace Scotland,2,17.77,0,100.00%
Jun-23,12181,52170,"ChargePlace Scotland, East Dunbartonshire Council, BP - ChargePlace Scotland",East Dunbartonshire,G64 1NE,Any,ChargePlace Scotland,321,2840.34,2,100.00%
Jun-23,50675,50675,"ChargePlace Scotland, Dundee City Council",Dundee City,DD1 3JU,Any,ChargePlace Scotland,5,43.93,0,100.00%
Jun-23,50254,50254,"ChargePlace Scotland, Comhairle Nan Eilean Siar",Na h-Eileanan an Iar,HS7 5LA,Any,ChargePlace Scotland,5,43.76,0,100.00%
Jun-23,60405,60405,"ChargePlace Scotland, Highland Council",Highland,IV27 4RR,Any,ChargePlace Scotland,5,43.76,0,100.00%
Jun-23,61134,61134,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG10 9HB,Any,ChargePlace Scotland,26,226.77,1,100.00%
Jun-23,APTCYCPIP-0062-13,50322,"ChargePlace Scotland, Edinburgh College",City of Edinburgh,EH15 2PP,Any,ChargePlace Scotland,38,328.38,0,100.00%
Jun-23,50733,50733,"ChargePlace Scotland, Highland Council",Highland,PH26 3HF,Any,ChargePlace Scotland,64,551.86,8,99.80%
Jun-23,FC16571,61101,"ChargePlace Scotland, Edinburgh City Council, BP - ChargePlace Scotland",City of Edinburgh,EH6 6ES,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,FC16569,61102,"ChargePlace Scotland, Edinburgh City Council, BP - ChargePlace Scotland",City of Edinburgh,EH6 6ES,Any,ChargePlace Scotland,0,0,0,100.00%
