Month,Com-ID,Display ID,Owner,Local authority area,Postcode,Domain,Number of sessions,Power drawn (kWh),Number of faults,Uptime,Display category
Apr-24,60192,60192,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA5 8EG,ChargePlace Scotland,25,762.75,0,100.00%,Public
Apr-24,60193,60193,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA5 8EG,ChargePlace Scotland,27,844.99,0,100.00%,Public
Apr-24,60194,60194,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA5 9AS,ChargePlace Scotland,45,1087.23,0,100.00%,Public
Apr-24,60195,60195,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA2 6ND,ChargePlace Scotland,52,1303.99,1,98.40%,Public
Apr-24,60196,60196,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA2 6ND,ChargePlace Scotland,64,1224.62,0,100.00%,Public
Apr-24,60197,60197,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA102AE,ChargePlace Scotland,20,761.89,0,100.00%,Public
Apr-24,60198,60198,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA11 3NN,ChargePlace Scotland,28,608.08,0,99.70%,Public
Apr-24,60199,60199,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA3 3RA,ChargePlace Scotland,39,446.7,0,100.00%,Public
Apr-24,60200,60200,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA3 3RA,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,60202,60202,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,,ChargePlace Scotland,28,499.25,0,100.00%,Public
Apr-24,60204,60204,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA12 4AE,ChargePlace Scotland,25,372.14,0,100.00%,Public
Apr-24,60205,60205,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA2 0DN,ChargePlace Scotland,24,790.32,0,100.00%,Public
Apr-24,60206,60206,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA2 0DN,ChargePlace Scotland,11,328.66,0,100.00%,Public
Apr-24,60209,60209,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G45 9UG,ChargePlace Scotland,20,284.02,0,100.00%,Public
Apr-24,60210,60210,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G45 9UG,ChargePlace Scotland,9,156.35,0,100.00%,Public
Apr-24,60211,60211,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G45 9UG,ChargePlace Scotland,24,356.64,1,95.70%,Public
Apr-24,60218,60218,"ChargePlace Scotland, Registers of Scotland",,G2 5LD,ChargePlace Scotland,4,90.66,0,100.00%,Public
Apr-24,60222,60222,"ChargePlace Scotland, Parker Tech Services, West Dunbartonshire Council",West Dunbartonshire,G82 4NA,ChargePlace Scotland,9,196.62,1,100.00%,Public
Apr-24,60227,60227,"ChargePlace Scotland, Edmundson Electrical Glasgow",West Dunbartonshire,G81 1SE,ChargePlace Scotland,253,6382.28,6,95.40%,Public
Apr-24,60228,60228,"ChargePlace Scotland, West Dunbartonshire Council",West Dunbartonshire,G83 0UL,ChargePlace Scotland,38,712.31,1,100.00%,Public
Apr-24,60229,60229,"ChargePlace Scotland, West Dunbartonshire Council",West Dunbartonshire,G83 0UL,ChargePlace Scotland,43,979.12,0,99.60%,Public
Apr-24,60230,60230,"ChargePlace Scotland, West Dunbartonshire Council",West Dunbartonshire,G83 0UL,ChargePlace Scotland,42,875.19,1,99.40%,Public
Apr-24,60231,60231,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA12 4AB,ChargePlace Scotland,55,1024.85,2,100.00%,Public
Apr-24,60235,60235,"City Park, Glasgow",Glasgow City,,ChargePlace Scotland,3,23.9,0,100.00%,Public
Apr-24,60237,60237,"ChargePlace Scotland, West Dunbartonshire Council",West Dunbartonshire,G82 4BG,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,60238,60238,"ChargePlace Scotland, West Dunbartonshire Council",West Dunbartonshire,G82 4BG,ChargePlace Scotland,51,668.84,2,85.50%,Public
Apr-24,60241,60241,"ChargePlace Scotland, Glasgow City Council, Glasgow City Council Co Wheels",Glasgow City,G2 6TS,ChargePlace Scotland,29,240.16,0,100.00%,Public
Apr-24,60242,60242,"ChargePlace Scotland, Wheatley Group",Glasgow City,G13 3PP,ChargePlace Scotland,29,438.03,0,100.00%,Public
Apr-24,60243,60243,"ChargePlace Scotland, Wheatley Group",Glasgow City,G15 7ES,ChargePlace Scotland,12,244.71,0,100.00%,Public
Apr-24,60244,60244,"ChargePlace Scotland, Wheatley Group",Glasgow City,G22 7EZ,ChargePlace Scotland,36,903.41,0,100.00%,Public
Apr-24,60245,60245,"ChargePlace Scotland, Wheatley Group",Glasgow City,G42 9ER,ChargePlace Scotland,53,1238.46,0,100.00%,Public
Apr-24,60248,60248,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA9 1BB,ChargePlace Scotland,30,1167.2,0,100.00%,Public
Apr-24,60252,60252,"ChargePlace Scotland, West Dunbartonshire Council",Glasgow City,G81 3HT,ChargePlace Scotland,172,2931.07,0,94.30%,Public
Apr-24,60253,60253,"ChargePlace Scotland, West Dunbartonshire Council",West Dunbartonshire,G81 3HT,ChargePlace Scotland,25,427.22,0,100.00%,Public
Apr-24,60263,60263,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G14 9HD,ChargePlace Scotland,54,707.81,0,100.00%,Public
Apr-24,60264,60264,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G14 9HD,ChargePlace Scotland,44,697.71,0,100.00%,Public
Apr-24,60265,60265,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G14 9HD,ChargePlace Scotland,63,1472.85,2,100.00%,Public
Apr-24,60266,60266,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G14 9HD,ChargePlace Scotland,70,1618.95,1,100.00%,Public
Apr-24,60270,60270,"ChargePlace Scotland, DUMFRIES & GALLOWAY COUNCIL",Dumfries and Galloway,DG8 9EH,ChargePlace Scotland,58,1878.69,0,97.80%,Public
Apr-24,60273,60273,"ChargePlace Scotland, Caledonian Maritime Assets Ltd",Argyll and Bute,,ChargePlace Scotland,221,5481.92,2,91.10%,Public
Apr-24,60275,60275,"ChargePlace Scotland, Caledonian Maritime Assets Ltd",Argyll and Bute,,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,60276,60276,"ChargePlace Scotland, Angus Council",Angus,DD8 1AZ,ChargePlace Scotland,143,2091.82,1,95.90%,Public
Apr-24,60277,60277,"ChargePlace Scotland, Angus Council",Angus,DD8 1AZ,ChargePlace Scotland,13,153.86,1,48.50%,Public
Apr-24,60283,60283,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,,ChargePlace Scotland,21,659,4,100.00%,Public
Apr-24,60284,60284,"Renfrewshire Council, ChargePlace Scotland",Renfrewshire,,ChargePlace Scotland,19,339.67,0,100.00%,Public
Apr-24,60285,60285,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,,ChargePlace Scotland,6,57.11,0,100.00%,Public
Apr-24,60286,60286,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,,ChargePlace Scotland,12,246.69,1,84.30%,Public
Apr-24,60287,60287,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,,ChargePlace Scotland,16,246.17,1,82.70%,Public
Apr-24,60288,60288,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,,ChargePlace Scotland,37,722.7,0,100.00%,Public
Apr-24,60289,60289,"ChargePlace Scotland, Angus Housing Association",Dundee City,DD4 9JH,ChargePlace Scotland,7,202.25,0,100.00%,Public
Apr-24,60290,60290,"ChargePlace Scotland, Angus Housing Association",Dundee City,DD4 9JH,ChargePlace Scotland,21,893.49,0,100.00%,Public
Apr-24,60295,60295,"ChargePlace Scotland, NHS Dumfries & Galloway",Dumfries and Galloway,DG11 1RG,ChargePlace Scotland,5,109.7,0,100.00%,Public
