Month,Com-ID,Display ID,Owner,Local authority area,Postcode,Allowed vehicle type,Domain,Number of sessions,Power drawn (kWh),Number of tickets,Uptime
Nov-22,FC15428,61448,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH28 8LS,Any,ChargePlace Scotland,77,1188.25,1,100.00%
Nov-22,FC15733,61459,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH28 8LS,Any,ChargePlace Scotland,37,245.92,1,100.00%
Nov-22,FC15735,61454,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH28 8LS,Any,ChargePlace Scotland,35,624.87,0,100.00%
Nov-22,FC15736,61460,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH28 8LS,Any,ChargePlace Scotland,5,85.77,0,100.00%
Nov-22,FC15737,61447,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH28 8LS,Any,ChargePlace Scotland,36,346.34,0,100.00%
Nov-22,FC15738,61452,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH28 8LS,Any,ChargePlace Scotland,8,131.94,0,100.00%
Nov-22,FC15739,61457,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH28 8LS,Any,ChargePlace Scotland,11,125.42,0,100.00%
Nov-22,FC15740,61453,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH28 8LS,Any,ChargePlace Scotland,6,67.51,1,100.00%
Nov-22,FC15741,61451,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH28 8LS,Any,ChargePlace Scotland,25,327.19,0,100.00%
Nov-22,FC15742,61455,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH28 8LS,Any,ChargePlace Scotland,14,207.15,0,100.00%
Nov-22,FC15744,61456,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH28 8LS,Any,ChargePlace Scotland,0,0,1,100.00%
Nov-22,FC15898,61156,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,14,178.01,0,100.00%
Nov-22,FC15899,61152,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,17,166.07,0,100.00%
Nov-22,FC15900,60862,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Scottish Borders,TD14 5JT,Any,ChargePlace Scotland,39,688.51,1,100.00%
Nov-22,FC15901,60866,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Scottish Borders,TD14 5JT,Any,ChargePlace Scotland,23,303.97,0,100.00%
Nov-22,FC15902,60861,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Scottish Borders,TD14 5JT,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,FC15955,60864,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Scottish Borders,TD14 5JT,Any,ChargePlace Scotland,8,50.68,1,100.00%
Nov-22,FC15956,61146,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,16,336.57,0,100.00%
Nov-22,FC15957,61145,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,FC15958,60865,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Scottish Borders,TD14 5JT,Any,ChargePlace Scotland,18,432.88,1,100.00%
Nov-22,FC15960,61158,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,10,128.69,0,100.00%
Nov-22,FC15962,61157,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,14,125.58,0,100.00%
Nov-22,FC15964,60863,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Scottish Borders,TD14 5JT,Any,ChargePlace Scotland,28,505.8,0,100.00%
Nov-22,FC16259,61154,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,20,336.54,1,100.00%
Nov-22,FC16260,61155,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,8,64.47,0,100.00%
Nov-22,FC16262,61153,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,3,42.84,0,100.00%
Nov-22,FC16264,61150,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,18,299.41,0,100.00%
Nov-22,FC16278,60843,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH10 5HU,Any,ChargePlace Scotland,83,804.87,1,100.00%
Nov-22,FC16337,61095,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH3 6ES,Any,ChargePlace Scotland,160,2170.5,0,100.00%
Nov-22,FC16338,61096,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH3 6TE,Any,ChargePlace Scotland,137,1565.5,1,100.00%
Nov-22,FC16340,60842,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH10 5HU,Any,ChargePlace Scotland,111,1461.71,0,100.00%
Nov-22,FC16341,60844,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH10 5HU,Any,ChargePlace Scotland,96,1430.3,0,100.00%
Nov-22,FC16342,60841,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH10 5HU,Any,ChargePlace Scotland,94,1248.38,0,100.00%
Nov-22,FC16343,60847,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH4 1AT,Any,ChargePlace Scotland,78,1158.15,2,100.00%
Nov-22,FC16344,60848,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH4 1AT,Any,ChargePlace Scotland,71,848.97,1,100.00%
Nov-22,FC16541,61094,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH15 1DU,Any,ChargePlace Scotland,52,436.29,0,100.00%
Nov-22,FC16544,61093,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH15 1DU,Any,ChargePlace Scotland,72,0,1,100.00%
Nov-22,FC16548,61092,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH15 1DU,Any,ChargePlace Scotland,47,291.82,0,100.00%
Nov-22,FC16551,61091,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH15 1DU,Any,ChargePlace Scotland,47,502.98,0,100.00%
Nov-22,FC16553,60850,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH7 5ED,Any,ChargePlace Scotland,72,155.14,1,100.00%
Nov-22,FC16554,60852,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH7 5ED,Any,ChargePlace Scotland,65,909.33,1,100.00%
Nov-22,FC16555,60851,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH7 5ED,Any,ChargePlace Scotland,41,492,1,100.00%
Nov-22,FC16568,61104,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH6 6ES,Any,ChargePlace Scotland,34,303.27,3,100.00%
Nov-22,FC16569,61102,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH6 6ES,Any,ChargePlace Scotland,82,1021.36,0,100.00%
Nov-22,FC16570,61103,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH6 6ES,Any,ChargePlace Scotland,89,1576.88,0,100.00%
Nov-22,FC16571,61101,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH6 6ES,Any,ChargePlace Scotland,68,719.58,0,100.00%
Nov-22,FC16658,60845,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH4 1AT,Any,ChargePlace Scotland,63,699.13,1,100.00%
Nov-22,FC16659,60859,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH9 1BD,Any,ChargePlace Scotland,105,500.62,1,100.00%
Nov-22,FC16660,60846,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH4 1AT,Any,ChargePlace Scotland,48,0,0,100.00%
Nov-22,FC16661,60860,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH9 1BD,Any,ChargePlace Scotland,98,1371.61,1,100.00%
Nov-22,FC16662,60857,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH9 1BD,Any,ChargePlace Scotland,66,497.49,0,100.00%
Nov-22,FC16663,60858,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH9 1BD,Any,ChargePlace Scotland,125,1422.73,2,100.00%
Nov-22,FC16816,61106,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH11 1AN,Any,ChargePlace Scotland,7,21.59,1,100.00%
Nov-22,FC16817,61105,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH11 1AN,Any,ChargePlace Scotland,53,791.75,0,100.00%
Nov-22,FC16818,61107,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH11 1AN,Any,ChargePlace Scotland,70,1100.43,0,100.00%
Nov-22,FC16819,61108,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH11 1AN,Any,ChargePlace Scotland,62,792.89,1,100.00%
Nov-22,FC16871,61151,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,9,257.57,0,100.00%
Nov-22,FC16873,61149,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,9,61.23,0,100.00%
Nov-22,FC16874,61147,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,13,237.22,0,100.00%
Nov-22,FC16875,61148,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,14,330.48,0,100.00%
Nov-22,FC16938,61109,"ChargePlace Scotland, NHS Golden Jubilee, BP - ChargePlace Scotland",West Dunbartonshire,G81 4HX,Any,ChargePlace Scotland,127,2035.68,0,100.00%
Nov-22,FC16939,61110,"ChargePlace Scotland, NHS Golden Jubilee, BP - ChargePlace Scotland",West Dunbartonshire,G81 4HX,Any,ChargePlace Scotland,119,2069.78,2,100.00%
Nov-22,FC17478,61446,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW, BP - ChargePlace Scotland",City of Edinburgh,EH28 8LS,Any,ChargePlace Scotland,52,826.31,0,100.00%
Nov-22,FC17556,51109,"ChargePlace Scotland, Royal Zoological Society, BP - ChargePlace Scotland",City of Edinburgh,EH12 6TS,Any,ChargePlace Scotland,0,0,1,100.00%
Nov-22,FLEMHSE01,,North Lanarkshire Council,North Lanarkshire,G67 1JW,Any,ChargePlace Scotland,0,0,1,100.00%
Nov-22,FLEMHSE02,,North Lanarkshire Council,North Lanarkshire,G67 1JW,Any,ChargePlace Scotland,0,0,1,100.00%
Nov-22,FLEMHSE03,,North Lanarkshire Council,North Lanarkshire,G67 1JW,Any,ChargePlace Scotland,0,0,1,100.00%
Nov-22,FLEMHSE04,,North Lanarkshire Council,North Lanarkshire,G67 1JW,Any,ChargePlace Scotland,0,0,1,100.00%
Nov-22,JORRO_0003,53141,McQueen Gin,Stirling,FK17 8LR,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,JORRO_0004,53142,"ChargePlace Scotland, W Livingstone Ltd, W Livingstone Ltd 11KW Tariff",North Lanarkshire,G71 6BS,Any,ChargePlace Scotland,3,113.09,0,100.00%
Nov-22,JORRO_0005,53140,"ChargePlace Scotland, Murrayfield Curling 22KW Tariff, Murrayfield Curling Limited",City of Edinburgh,EH12 5XN,Any,ChargePlace Scotland,104,2591.17,6,100.00%
Nov-22,JORRO_0006,53144,"ChargePlace Scotland, Nairn Community and Arts Centre, Nairn Community and Arts Centre 22KW Tariff",Highland,IV12 4BQ,Any,ChargePlace Scotland,47,714.52,2,100.00%
Nov-22,M1125017-2,54147,"ChargePlace Scotland, McMIllan Hotels Ltd, McMIllan Hotels Ltd 22kW Tariff",Dumfries and Galloway,DG9 8EH,Any,ChargePlace Scotland,12,140.05,0,100.00%
Nov-22,M5003840-6,61249,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG7 2HP,Any,ChargePlace Scotland,3,15.7,0,100.00%
Nov-22,M5003840-9,61242,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG7 2HP,Any,ChargePlace Scotland,5,31.3,1,100.00%
Nov-22,M5004288-7,61278,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG1 4AP,Any,ChargePlace Scotland,4,94.68,1,100.00%
Nov-22,M5004375-1,61283,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG1 4AP,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,M5004375-3,61281,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG1 4AP,Any,ChargePlace Scotland,25,215.1,1,100.00%
Nov-22,M5004375-4,61279,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG1 4AP,Any,ChargePlace Scotland,17,283.1,0,100.00%
Nov-22,M5004375-6,61263,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG9 7LG,Any,ChargePlace Scotland,8,30.8,0,100.00%
Nov-22,M5004375-8,61262,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG9 7LG,Any,ChargePlace Scotland,2,1.2,0,100.00%
Nov-22,M5004375-9,61243,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG7 2HP,Any,ChargePlace Scotland,4,59.2,0,100.00%
Nov-22,M5004377-1,61264,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG9 7LG,Any,ChargePlace Scotland,3,11.3,0,100.00%
Nov-22,M5004377-3,61265,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG9 7LG,Any,ChargePlace Scotland,7,49,0,100.00%
Nov-22,M5004504-1,61246,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG7 2HP,Any,ChargePlace Scotland,1,5,0,100.00%
Nov-22,M5004504-2,61245,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG7 2HP,Any,ChargePlace Scotland,8,110.8,0,100.00%
Nov-22,M5004504-3,61244,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG7 2HP,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,M5004504-4,61241,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG7 2HP,Any,ChargePlace Scotland,12,217.2,0,100.00%
Nov-22,M5005319-4,61280,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG1 4AP,Any,ChargePlace Scotland,17,307.7,0,100.00%
Nov-22,M5005913-10,61255,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG7 2HP,Any,ChargePlace Scotland,5,66.3,0,100.00%
Nov-22,M5005913-9,61254,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG7 2HP,Any,ChargePlace Scotland,8,119.6,0,100.00%
Nov-22,M5005914-10,61248,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG7 2HP,Any,ChargePlace Scotland,3,47.5,0,100.00%
Nov-22,M5005914-5,61247,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG7 2HP,Any,ChargePlace Scotland,2,44.2,1,100.00%
Nov-22,M5005914-6,61251,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG7 2HP,Any,ChargePlace Scotland,1,6.8,0,100.00%
Nov-22,M5005914-7,61250,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG7 2HP,Any,ChargePlace Scotland,4,82.5,1,100.00%
Nov-22,M5005914-8,61252,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG7 2HP,Any,ChargePlace Scotland,2,47.3,0,100.00%
Nov-22,M5005914-9,61253,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG7 2HP,Any,ChargePlace Scotland,1,35.9,0,100.00%
Nov-22,M5005915-5,61256,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 7kW Tariff",Dumfries and Galloway,DG7 2HP,Any,ChargePlace Scotland,6,68.8,0,100.00%
Nov-22,t53_2115_011,51122,"ChargePlace Scotland, The Torridon, The Torridon Rapid Tariff",Highland,IV22 2EY,Any,ChargePlace Scotland,16,392.03,0,100.00%
Nov-22,t53_2415_004,51231,"ChargePlace Scotland, Chocolates of Glenshiel Ltd, Chocolates of Glenshiel Ltd Rapid",Highland,IV40 8HW,Any,ChargePlace Scotland,19,342.17,1,100.00%
Nov-22,t53_3714_008,51190,"ChargePlace Scotland, The Tomatin Distillery Co. Ltd, The Tomatin Distillery Co. Ltd Rapid Tariff",Highland,IV13 7YT,Any,ChargePlace Scotland,44,1300.48,3,100.00%
Nov-22,t53_hu1_4016_026,51314,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council Rapid",City of Edinburgh,EH28 8LS,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,T53-2915-005,51636,"ChargePlace Scotland, University of Strathclyde",Glasgow City,G68 0AF,Any,ChargePlace Scotland,444,7667.14,1,100.00%
Nov-22,T53-HU1-4016-025,51494,ChargePlace Scotland,City of Edinburgh,EH30 9SF,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,T53-IT1-0417-013,51502,"ChargePlace Scotland, Midlothian Council, Midlothian Council 50kW Tariff",Midlothian,EH22 1FF,Any,ChargePlace Scotland,0,0,0,100.00%
Nov-22,t54_hu1_2619_017,53042,"ChargePlace Scotland, Dowhill Farm",South Ayrshire,KA26 9JP,Any,ChargePlace Scotland,68,1100.68,4,100.00%
Nov-22,t54_hu1_4019_004,53345,"ChargePlace Scotland, Midlothian Council, Midlothian Council 50kW Tariff",Midlothian,EH22 1FD,Any,ChargePlace Scotland,335,6500.2,1,100.00%
Nov-22,T54-HU1-2720-010,53518,"Argyll & Bute Council, Argyll & Bute Council 50kW Tariff, ChargePlace Scotland",Argyll and Bute,PA78 6SY,Any,ChargePlace Scotland,10,188.82,0,100.00%
Nov-22,T54-HU1-2720-012,53517,"Argyll & Bute Council, Argyll & Bute Council 50kW Tariff, ChargePlace Scotland",Argyll and Bute,PA77 6TN,Any,ChargePlace Scotland,5,117.15,0,100.00%
Nov-22,T54-IT1-1319-117,52112,"ChargePlace Scotland, Inverness Thistle & Caledonian FC Limited",Highland,IV1 1FF,Any,ChargePlace Scotland,3,86.45,1,100.00%
Nov-22,UC25142,61442,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council Rapid, BP - ChargePlace Scotland",City of Edinburgh,EH28 8LS,Any,ChargePlace Scotland,25,274.29,0,100.00%
Nov-22,WBECYC_0003,51662,"ChargePlace Scotland, Midlothian Council, Midlothian Council 22kW Tariff",Midlothian,EH22 1DJ,Any,ChargePlace Scotland,2,14.76,0,100.00%
Nov-22,WBECYC_0006,53069,"ChargePlace Scotland, Midlothian Council, Midlothian Council 22kW Tariff",Midlothian,EH19 3PB,Any,ChargePlace Scotland,37,1148.81,0,100.00%
Nov-22,WBECYC_0007,53070,"ChargePlace Scotland, Midlothian Council, Midlothian Council 22kW Tariff",Midlothian,EH19 3PB,Any,ChargePlace Scotland,52,1383.65,0,100.00%
Nov-22,WBECYC_0008,53072,"ChargePlace Scotland, Midlothian Council, Midlothian Council 22kW Tariff",Midlothian,EH19 2LA,Any,ChargePlace Scotland,83,1355.11,0,100.00%
Nov-22,WBECYC_0009,53073,"ChargePlace Scotland, Midlothian Council, Midlothian Council 22kW Tariff",Midlothian,EH25 9PU,Any,ChargePlace Scotland,63,791.18,0,100.00%
Nov-22,WBECYC_0012,53075,"ChargePlace Scotland, Midlothian Council, Midlothian Council 22kW Tariff",Midlothian,EH22 4SX,Any,ChargePlace Scotland,52,823.19,1,100.00%
Nov-22,WBECYC_0014,53347,"ChargePlace Scotland, Midlothian Council, Midlothian Council 22kW Tariff",Midlothian,EH22 1JD,Any,ChargePlace Scotland,65,1183.89,0,100.00%
Nov-22,WBECYC_0015,53346,"ChargePlace Scotland, Midlothian Council, Midlothian Council 22kW Tariff",Midlothian,EH19 2LA,Any,ChargePlace Scotland,50,972.4,0,100.00%
Nov-22,WBECYC_0017,54189,"ChargePlace Scotland, Midlothian Council, Midlothian Council 22kW Tariff",Midlothian,EH22 1QL,Any,ChargePlace Scotland,0,0,1,100.00%
Nov-22,4926,52507,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Argyll and Bute,G82 5NL,Any,ChargePlace Scotland,150,1097.34,1,99.90%
Nov-22,4927,52549,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Highland,KW1 4QT,Any,ChargePlace Scotland,75,717.72,0,99.90%
Nov-22,12185,52367,"ChargePlace Scotland, East Dunbartonshire Council, BP - ChargePlace Scotland",East Dunbartonshire,G66 1QA,Any,ChargePlace Scotland,242,0,1,99.90%
Nov-22,12491,52534,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Angus,DD10 8LW,Any,ChargePlace Scotland,90,356.91,2,99.90%
Nov-22,14759,61080,"ChargePlace Scotland, Inverclyde Council, BP - ChargePlace Scotland",Inverclyde,PA15 1BQ,Any,ChargePlace Scotland,47,518.88,0,99.90%
Nov-22,50925,50925,"ChargePlace Scotland, Stirling Council",Stirling,FK8 3UG,Any,ChargePlace Scotland,234,3798.83,2,99.90%
Nov-22,50952,50952,"ChargePlace Scotland, ScotRail",Scottish Borders,TD1 3AB,Any,ChargePlace Scotland,100,2357.58,1,99.90%
Nov-22,51145,51145,"Argyll & Bute Council, Argyll & Bute Council 7kW Tariff, ChargePlace Scotland",Argyll and Bute,PA20 9DA,Any,ChargePlace Scotland,53,883.64,1,99.90%
Nov-22,51581,51581,"ChargePlace Scotland, East Lothian Council, East Lothian Council 22kW Tariff",East Lothian,EH21 6DH,Any,ChargePlace Scotland,23,279.65,0,99.90%
Nov-22,51599,51599,"ChargePlace Scotland, Dundee City Council, Dundee City Council 22kW Tariff",Dundee City,DD5 2HD,Any,ChargePlace Scotland,46,519.32,0,99.90%
Nov-22,51850,51850,"Angus Council, ChargePlace Scotland",Angus,DD8 2PZ,Any,ChargePlace Scotland,6,148.54,0,99.90%
Nov-22,51989,51989,"ChargePlace Scotland, Fife Council, Fife Council 7kw Tariff",Fife,KY11 7EJ,Any,ChargePlace Scotland,22,548.32,0,99.90%
Nov-22,52040,52040,"Ayrshire Roads Alliance, ChargePlace Scotland",East Ayrshire,KA18 1LY,Any,ChargePlace Scotland,75,963.51,1,99.90%
Nov-22,52077,52077,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G3 8DP,Any,ChargePlace Scotland,45,737.17,2,99.90%
Nov-22,52167,52167,"ChargePlace Scotland, Linstone Housing Association",Renfrewshire,PA3 3JX,Any,ChargePlace Scotland,151,3205.78,0,99.90%
Nov-22,52183,52183,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 3AJ,Any,ChargePlace Scotland,137,2223.52,0,99.90%
Nov-22,52186,52186,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0SY,Any,ChargePlace Scotland,25,541.34,4,99.90%
Nov-22,52238,52238,"ChargePlace Scotland, Inverclyde Council",Inverclyde,PA19 1QR,Any,ChargePlace Scotland,74,1598.64,0,99.90%
Nov-22,52263,52263,"ChargePlace Scotland, Stirling Council",Stirling,G63 0TF,Any,ChargePlace Scotland,196,3447.85,0,99.90%
Nov-22,52330,52330,"ChargePlace Scotland, South Lanarkshire Council Public",South Lanarkshire,G74 1AB,Any,ChargePlace Scotland,96,1614.74,0,99.90%
